Model,Metric,Query,Rank,Video,Score
MiniLM,chebyshev,Natural English pronunciation in movies,2,67E6Dl6LaW4,0.1335
MiniLM,chebyshev,Natural English pronunciation in movies,3,edvu5y-phhY,0.1367
MiniLM,chebyshev,Natural English pronunciation in movies,4,_kafLt9bNyU,0.1379
MiniLM,chebyshev,Natural English pronunciation in movies,5,Nb7KuhBVCH8,0.139
MiniLM,chebyshev,Connected speech examples in movie dialogue,1,SAY6Mptrj5s,0.1509
MiniLM,chebyshev,Connected speech examples in movie dialogue,2,wOx50owZLyA,0.1553
MiniLM,chebyshev,Connected speech examples in movie dialogue,3,Kei3J9R3p8s,0.1584
MiniLM,chebyshev,Connected speech examples in movie dialogue,4,EQ9RFbIHrFw,0.1644
MiniLM,chebyshev,Connected speech examples in movie dialogue,5,lEuqXNfn90Y,0.1703
MiniLM,chebyshev,Reduced speech in native English conversation,1,RHOGowO5i2A,0.1473
MiniLM,chebyshev,Reduced speech in native English conversation,2,sNyls5jrgvw,0.1484
MiniLM,chebyshev,Reduced speech in native English conversation,3,ipwj4ZAq9BU,0.1507
MiniLM,chebyshev,Reduced speech in native English conversation,4,OCp43nUf0yQ,0.151
MiniLM,chebyshev,Reduced speech in native English conversation,5,YDTw1qL0wDw,0.152
MiniLM,chebyshev,Shadowing technique with TV series dialogue,1,JteHl9PQEIU,0.1602
MiniLM,chebyshev,Shadowing technique with TV series dialogue,2,K7n_D9FbD2k,0.1644
MiniLM,chebyshev,Shadowing technique with TV series dialogue,3,JDYksdXAOOU,0.1658
MiniLM,chebyshev,Shadowing technique with TV series dialogue,4,ErjErx3zFD8,0.1661
MiniLM,chebyshev,Shadowing technique with TV series dialogue,5,Xz4q93l6uvQ,0.1685
MiniLM,chebyshev,English listening practice with TV show scenes,1,Ih7MQa5-yTs,0.1402
MiniLM,chebyshev,English listening practice with TV show scenes,2,apI6j_LQYAA,0.1482
MiniLM,chebyshev,English listening practice with TV show scenes,3,Vcum4dzafOE,0.1485
MiniLM,chebyshev,English listening practice with TV show scenes,4,OCp43nUf0yQ,0.1495
MiniLM,chebyshev,English listening practice with TV show scenes,5,ICVQ6wfZr3c,0.15
MiniLM,chebyshev,English pronunciation practice with movie dialogue,1,edvu5y-phhY,0.1268
MiniLM,chebyshev,English pronunciation practice with movie dialogue,2,PL7niJMDu5w,0.1303
MiniLM,chebyshev,English pronunciation practice with movie dialogue,3,67E6Dl6LaW4,0.131
MiniLM,chebyshev,English pronunciation practice with movie dialogue,4,pKoH9GkEKxQ,0.1312
MiniLM,chebyshev,English pronunciation practice with movie dialogue,5,_WTEzSLs3LU,0.1333
MiniLM,chebyshev,Best TV series to learn English fast,1,fRseMUZ2NOM,0.11
MiniLM,chebyshev,Best TV series to learn English fast,2,2li3fhbUnXI,0.1226
MiniLM,chebyshev,Best TV series to learn English fast,3,FZXyYuiyq2I,0.1264
MiniLM,chebyshev,Best TV series to learn English fast,4,3GCmsMI5iAY,0.1275
MiniLM,chebyshev,Best TV series to learn English fast,5,d6Z7PqZMnnk,0.1276
MiniLM,chebyshev,Best movies to learn English listening,1,fRseMUZ2NOM,0.1202
MiniLM,chebyshev,Best movies to learn English listening,2,wdh9y2TkIns,0.1274
MiniLM,chebyshev,Best movies to learn English listening,3,Bft__01hqsQ,0.1348
MiniLM,chebyshev,Best movies to learn English listening,4,RjQJRRU8ZFU,0.1366
MiniLM,chebyshev,Best movies to learn English listening,5,3W2gRl5UIDY,0.137
MiniLM,chebyshev,How to train your ear with English movies,1,RQuL3lsuarQ,0.1264
MiniLM,chebyshev,How to train your ear with English movies,2,3GCmsMI5iAY,0.1268
MiniLM,chebyshev,How to train your ear with English movies,3,3xCQrnTYmzY,0.127
MiniLM,chebyshev,How to train your ear with English movies,4,edvu5y-phhY,0.1298
MiniLM,chebyshev,How to train your ear with English movies,5,67E6Dl6LaW4,0.1303
MiniLM,chebyshev,How to improve speaking using TV shows,1,Vcum4dzafOE,0.1333
MiniLM,chebyshev,How to improve speaking using TV shows,2,srFHh4UiO7U,0.1441
MiniLM,chebyshev,How to improve speaking using TV shows,3,qSBNioIIQi4,0.1458
MiniLM,chebyshev,How to improve speaking using TV shows,4,tCrpvHJ52T0,0.1486
MiniLM,chebyshev,How to improve speaking using TV shows,5,KEWge76EHpA,0.15
MiniLM,chebyshev,How to learn vocabulary from movie scenes,1,PL7niJMDu5w,0.1256
MiniLM,chebyshev,How to learn vocabulary from movie scenes,2,fRseMUZ2NOM,0.1299
MiniLM,chebyshev,How to learn vocabulary from movie scenes,3,Dp1I_iFRRVA,0.1302
MiniLM,chebyshev,How to learn vocabulary from movie scenes,4,edvu5y-phhY,0.1306
MiniLM,chebyshev,How to learn vocabulary from movie scenes,5,4rX4sH8PMFc,0.1346
MiniLM,chebyshev,How to sound like a native English speaker,1,srFHh4UiO7U,0.1294
MiniLM,chebyshev,How to sound like a native English speaker,2,g82BjCFBH-8,0.1305
MiniLM,chebyshev,How to sound like a native English speaker,3,lEuqXNfn90Y,0.1316
MiniLM,chebyshev,How to sound like a native English speaker,4,k9MTueetF38,0.1331
MiniLM,chebyshev,How to sound like a native English speaker,5,1puk6bREVMI,0.1333
MiniLM,chebyshev,English conversation practice with movie clips,1,pKoH9GkEKxQ,0.1253
MiniLM,chebyshev,English conversation practice with movie clips,2,Xz4q93l6uvQ,0.1298
MiniLM,chebyshev,English conversation practice with movie clips,3,k9MTueetF38,0.13
MiniLM,chebyshev,English conversation practice with movie clips,4,WU0W0S5ILHY,0.1311
MiniLM,chebyshev,English conversation practice with movie clips,5,SkViUbosnD4,0.1311
MiniLM,chebyshev,Advanced English listening with TV series,1,VZJaXyjs9RI,0.1275
MiniLM,chebyshev,Advanced English listening with TV series,2,ys0SYYPLVOg,0.1299
MiniLM,chebyshev,Advanced English listening with TV series,3,mxG8Ls1SQz8,0.1304
MiniLM,chebyshev,Advanced English listening with TV series,4,d3M3dMst2jw,0.134
MiniLM,chebyshev,Advanced English listening with TV series,5,KEWge76EHpA,0.1343
MiniLM,chebyshev,Real life English conversation from movies,1,fpbdQBcuJ_E,0.1353
MiniLM,chebyshev,Real life English conversation from movies,2,DB3-s5oJFo8,0.1358
MiniLM,chebyshev,Real life English conversation from movies,3,mxG8Ls1SQz8,0.1363
MiniLM,chebyshev,Real life English conversation from movies,4,K7n_D9FbD2k,0.1367
MiniLM,chebyshev,Real life English conversation from movies,5,rIRuoQMrCdg,0.1387
MiniLM,chebyshev,English fluency practice with TV series scenes,1,OCp43nUf0yQ,0.1242
MiniLM,chebyshev,English fluency practice with TV series scenes,2,_DC0U8vnxm4,0.1278
MiniLM,chebyshev,English fluency practice with TV series scenes,3,JDYksdXAOOU,0.1364
MiniLM,chebyshev,English fluency practice with TV series scenes,4,K7n_D9FbD2k,0.1404
MiniLM,chebyshev,English fluency practice with TV series scenes,5,lhugwz26kUc,0.1428
MPNet,cosine,Learn English with The Devil Wears Prada scene,1,aRbaIHNttv4,0.7117
MPNet,cosine,Learn English with The Devil Wears Prada scene,2,OuTtIzGhUDY,0.7107
MPNet,cosine,Learn English with The Devil Wears Prada scene,3,edvu5y-phhY,0.6112
MPNet,cosine,Learn English with The Devil Wears Prada scene,4,tdn81jlykww,0.5849
MPNet,cosine,Learn English with The Devil Wears Prada scene,5,Cd2pxyKaKUM,0.58
MPNet,cosine,Learn English with SpongeBob SquarePants dialogue,1,JxWEAP0aAJQ,0.8099
MPNet,cosine,Learn English with SpongeBob SquarePants dialogue,2,NDhPifXoBYI,0.7186
MPNet,cosine,Learn English with SpongeBob SquarePants dialogue,3,KEWge76EHpA,0.6597
MPNet,cosine,Learn English with SpongeBob SquarePants dialogue,4,8cjTEJseLUk,0.6508
MPNet,cosine,Learn English with SpongeBob SquarePants dialogue,5,YDTw1qL0wDw,0.6367
MPNet,cosine,Learn English with The Simpsons episode conversation,1,KEWge76EHpA,0.6517
MPNet,cosine,Learn English with The Simpsons episode conversation,2,A8h35t_VYQA,0.6494
MPNet,cosine,Learn English with The Simpsons episode conversation,3,xV-GT84xzE8,0.6347
MPNet,cosine,Learn English with The Simpsons episode conversation,4,apI6j_LQYAA,0.6292
MPNet,cosine,Learn English with The Simpsons episode conversation,5,HLBxx-rejmE,0.6274
MPNet,cosine,Learn English with Peaky Blinders speaking style,1,2li3fhbUnXI,0.6601
MPNet,cosine,Learn English with Peaky Blinders speaking style,2,1puk6bREVMI,0.6408
MPNet,cosine,Learn English with Peaky Blinders speaking style,3,y8RrDy0v8zs,0.6378
MPNet,cosine,Learn English with Peaky Blinders speaking style,4,KEWge76EHpA,0.6241
MPNet,cosine,Learn English with Peaky Blinders speaking style,5,uW-I9SFuU1A,0.6228
MPNet,cosine,Learn English with Jennifer Aniston interview,1,dsN6FiF9ncI,0.7295
MPNet,cosine,Learn English with Jennifer Aniston interview,2,381NyVSorHo,0.7001
MPNet,cosine,Learn English with Jennifer Aniston interview,3,5fBrINGT0Dg,0.6861
MPNet,cosine,Learn English with Jennifer Aniston interview,4,wdh9y2TkIns,0.6029
MPNet,cosine,Learn English with Jennifer Aniston interview,5,qSBNioIIQi4,0.5972
MPNet,cosine,Learn English with Zootopia movie dialogue,1,aU58RGC4IKw,0.7156
MPNet,cosine,Learn English with Zootopia movie dialogue,2,QMxTi2D66pY,0.6882
MPNet,cosine,Learn English with Zootopia movie dialogue,3,4Pu-xXFfkro,0.6849
MPNet,cosine,Learn English with Zootopia movie dialogue,4,LPA52CoT44w,0.6807
MPNet,cosine,Learn English with Zootopia movie dialogue,5,fRseMUZ2NOM,0.6795
MPNet,cosine,Learn English with The Lion King movie scene,1,HgB2UHli0fU,0.7801
MPNet,cosine,Learn English with The Lion King movie scene,2,IIhWbZk2B3o,0.7435
MPNet,cosine,Learn English with The Lion King movie scene,3,cj0_XhE_qxE,0.7161
MPNet,cosine,Learn English with The Lion King movie scene,4,4Pu-xXFfkro,0.6744
MPNet,cosine,Learn English with The Lion King movie scene,5,67E6Dl6LaW4,0.6623
MPNet,cosine,Learn English with Pirates of the Caribbean dialogue,1,UUAENx1NANg,0.8442
MPNet,cosine,Learn English with Pirates of the Caribbean dialogue,2,iuQsu4HOlrA,0.7691
MPNet,cosine,Learn English with Pirates of the Caribbean dialogue,3,ICVQ6wfZr3c,0.72
MPNet,cosine,Learn English with Pirates of the Caribbean dialogue,4,wqOlUOkiFbs,0.6779
MPNet,cosine,Learn English with Pirates of the Caribbean dialogue,5,cj0_XhE_qxE,0.6675
MPNet,cosine,Learn English with Beauty and the Beast conversation,1,aTYNX1pjwwk,0.7252
MPNet,cosine,Learn English with Beauty and the Beast conversation,2,1jdjbt8W3es,0.6337
MPNet,cosine,Learn English with Beauty and the Beast conversation,3,RjQJRRU8ZFU,0.6334
MPNet,cosine,Learn English with Beauty and the Beast conversation,4,WU0W0S5ILHY,0.6207
MPNet,cosine,Learn English with Beauty and the Beast conversation,5,RjNka8csfYU,0.6076
MPNet,cosine,Learn English with Frozen movie scene,1,PL7niJMDu5w,0.8042
MPNet,cosine,Learn English with Frozen movie scene,2,RjNka8csfYU,0.7415
MPNet,cosine,Learn English with Frozen movie scene,3,fRseMUZ2NOM,0.6636
MPNet,cosine,Learn English with Frozen movie scene,4,4Pu-xXFfkro,0.6583
MPNet,cosine,Learn English with Frozen movie scene,5,LPA52CoT44w,0.6494
MPNet,cosine,Learn English with Toy Story movie dialogue,1,YDTw1qL0wDw,0.7137
MPNet,cosine,Learn English with Toy Story movie dialogue,2,IYsurU_B4Qo,0.6959
MPNet,cosine,Learn English with Toy Story movie dialogue,3,4Pu-xXFfkro,0.6925
MPNet,cosine,Learn English with Toy Story movie dialogue,4,LPA52CoT44w,0.688
MPNet,cosine,Learn English with Toy Story movie dialogue,5,QMxTi2D66pY,0.6819
MPNet,cosine,Learn English with Finding Nemo conversation,1,TswCNV6meYM,0.758
MPNet,cosine,Learn English with Finding Nemo conversation,2,RjNka8csfYU,0.705
MPNet,cosine,Learn English with Finding Nemo conversation,3,8cjTEJseLUk,0.6614
MPNet,cosine,Learn English with Finding Nemo conversation,4,fRseMUZ2NOM,0.66
MPNet,cosine,Learn English with Finding Nemo conversation,5,UUAENx1NANg,0.6521
MPNet,cosine,Learn English with Aladdin movie dialogue,1,cj0_XhE_qxE,0.6705
MPNet,cosine,Learn English with Aladdin movie dialogue,2,67E6Dl6LaW4,0.6649
MPNet,cosine,Learn English with Aladdin movie dialogue,3,4Pu-xXFfkro,0.658
MPNet,cosine,Learn English with Aladdin movie dialogue,4,fRseMUZ2NOM,0.6503
MPNet,cosine,Learn English with Aladdin movie dialogue,5,2MlWEVKMD_M,0.6388
MPNet,cosine,Learn English with Maleficent movie scene,1,67E6Dl6LaW4,0.685
MPNet,cosine,Learn English with Maleficent movie scene,2,cj0_XhE_qxE,0.679
MPNet,cosine,Learn English with Maleficent movie scene,3,4Pu-xXFfkro,0.6741
MPNet,cosine,Learn English with Maleficent movie scene,4,aTYNX1pjwwk,0.6731
MPNet,cosine,Learn English with Maleficent movie scene,5,9GpGky10yOE,0.6567
MPNet,cosine,Learn English with Ice Age movie conversation,1,RjNka8csfYU,0.8002
MPNet,cosine,Learn English with Ice Age movie conversation,2,PL7niJMDu5w,0.6907
MPNet,cosine,Learn English with Ice Age movie conversation,3,QMxTi2D66pY,0.6902
MPNet,cosine,Learn English with Ice Age movie conversation,4,fRseMUZ2NOM,0.6661
MPNet,cosine,Learn English with Ice Age movie conversation,5,Md41MGtwjfo,0.6509
MPNet,cosine,Learn English with Monsters Inc movie dialogue,1,_kafLt9bNyU,0.686
MPNet,cosine,Learn English with Monsters Inc movie dialogue,2,fRseMUZ2NOM,0.6763
MPNet,cosine,Learn English with Monsters Inc movie dialogue,3,cj0_XhE_qxE,0.6643
MPNet,cosine,Learn English with Monsters Inc movie dialogue,4,4Pu-xXFfkro,0.6624
MPNet,cosine,Learn English with Monsters Inc movie dialogue,5,YDTw1qL0wDw,0.6529
MPNet,cosine,Learn English with Shrek movie expressions,1,Sev_UnaqWmM,0.7751
MPNet,cosine,Learn English with Shrek movie expressions,2,YDTw1qL0wDw,0.6712
MPNet,cosine,Learn English with Shrek movie expressions,3,PL7niJMDu5w,0.6485
MPNet,cosine,Learn English with Shrek movie expressions,4,Ql17ws1pmiQ,0.6439
MPNet,cosine,Learn English with Shrek movie expressions,5,QMxTi2D66pY,0.6426
MPNet,cosine,Learn English with Disney movie conversations,1,SkViUbosnD4,0.7659
MPNet,cosine,Learn English with Disney movie conversations,2,YDTw1qL0wDw,0.7633
MPNet,cosine,Learn English with Disney movie conversations,3,4Pu-xXFfkro,0.7457
MPNet,cosine,Learn English with Disney movie conversations,4,LPA52CoT44w,0.7348
MPNet,cosine,Learn English with Disney movie conversations,5,67E6Dl6LaW4,0.7314
MPNet,cosine,Learn English with How I Met Your Mother dialogue,1,HLBxx-rejmE,0.7487
MPNet,cosine,Learn English with How I Met Your Mother dialogue,2,KEWge76EHpA,0.6469
MPNet,cosine,Learn English with How I Met Your Mother dialogue,3,edvu5y-phhY,0.6329
MPNet,cosine,Learn English with How I Met Your Mother dialogue,4,xV-GT84xzE8,0.627
MPNet,cosine,Learn English with How I Met Your Mother dialogue,5,RQuL3lsuarQ,0.626
MPNet,cosine,Learn English with Friends TV series conversation,1,RQuL3lsuarQ,0.7172
MPNet,cosine,Learn English with Friends TV series conversation,2,HLBxx-rejmE,0.6859
MPNet,cosine,Learn English with Friends TV series conversation,3,KEWge76EHpA,0.6786
MPNet,cosine,Learn English with Friends TV series conversation,4,RjNka8csfYU,0.6742
MPNet,cosine,Learn English with Friends TV series conversation,5,xsUEm_faz_w,0.6703
MPNet,cosine,Learn English with rap songs pronunciation,1,soZc03vH_qQ,0.7629
MPNet,cosine,Learn English with rap songs pronunciation,2,gj9SQk-rlkQ,0.7089
MPNet,cosine,Learn English with rap songs pronunciation,3,u53Seni_i8U,0.5981
MPNet,cosine,Learn English with rap songs pronunciation,4,A_zhjxLLA08,0.5672
MPNet,cosine,Learn English with rap songs pronunciation,5,g82BjCFBH-8,0.5117
MPNet,cosine,Learn English with Eminem lyrics pronunciation,1,soZc03vH_qQ,0.7826
MPNet,cosine,Learn English with Eminem lyrics pronunciation,2,gj9SQk-rlkQ,0.7657
MPNet,cosine,Learn English with Eminem lyrics pronunciation,3,u53Seni_i8U,0.5985
MPNet,cosine,Learn English with Eminem lyrics pronunciation,4,A_zhjxLLA08,0.5611
MPNet,cosine,Learn English with Eminem lyrics pronunciation,5,HBVX1D1SerE,0.5599
MPNet,cosine,Learn English with Queen song vocabulary,1,A_zhjxLLA08,0.6003
MPNet,cosine,Learn English with Queen song vocabulary,2,ys0SYYPLVOg,0.5692
MPNet,cosine,Learn English with Queen song vocabulary,3,2EhiOgkklY0,0.566
MPNet,cosine,Learn English with Queen song vocabulary,4,fwrD70WeSzs,0.5649
MPNet,cosine,Learn English with Queen song vocabulary,5,E7mbFm3NAp0,0.5614
MPNet,cosine,Learn English with Ariana Grande song dialogue,1,CYkM3zOmjUE,0.7928
MPNet,cosine,Learn English with Ariana Grande song dialogue,2,VAAOTyfO-Oo,0.748
MPNet,cosine,Learn English with Ariana Grande song dialogue,3,A_zhjxLLA08,0.7347
MPNet,cosine,Learn English with Ariana Grande song dialogue,4,bUpTiOgMJu4,0.6791
MPNet,cosine,Learn English with Ariana Grande song dialogue,5,ys0SYYPLVOg,0.6779
MPNet,cosine,Learn English with Taylor Swift song expressions,1,bUpTiOgMJu4,0.7455
MPNet,cosine,Learn English with Taylor Swift song expressions,2,A_zhjxLLA08,0.6708
MPNet,cosine,Learn English with Taylor Swift song expressions,3,sn4eOnRyJVg,0.6498
MPNet,cosine,Learn English with Taylor Swift song expressions,4,CYkM3zOmjUE,0.6383
MPNet,cosine,Learn English with Taylor Swift song expressions,5,ys0SYYPLVOg,0.6246
MPNet,cosine,Learn English with Billie Eilish song pronunciation,1,2EhiOgkklY0,0.6776
MPNet,cosine,Learn English with Billie Eilish song pronunciation,2,u53Seni_i8U,0.5887
MPNet,cosine,Learn English with Billie Eilish song pronunciation,3,atySD7QuIqI,0.5505
MPNet,cosine,Learn English with Billie Eilish song pronunciation,4,1puk6bREVMI,0.5468
MPNet,cosine,Learn English with Billie Eilish song pronunciation,5,A_zhjxLLA08,0.5462
MPNet,cosine,Learn English with Michael Jackson song lyrics,1,soZc03vH_qQ,0.6522
MPNet,cosine,Learn English with Michael Jackson song lyrics,2,gj9SQk-rlkQ,0.6155
MPNet,cosine,Learn English with Michael Jackson song lyrics,3,u53Seni_i8U,0.6073
MPNet,cosine,Learn English with Michael Jackson song lyrics,4,A_zhjxLLA08,0.5859
MPNet,cosine,Learn English with Michael Jackson song lyrics,5,CflETAu1f4I,0.578
MPNet,cosine,Learn English with Jonas Brothers song dialogue,1,u53Seni_i8U,0.6685
MPNet,cosine,Learn English with Jonas Brothers song dialogue,2,bUpTiOgMJu4,0.6251
MPNet,cosine,Learn English with Jonas Brothers song dialogue,3,g82BjCFBH-8,0.6132
MPNet,cosine,Learn English with Jonas Brothers song dialogue,4,PL7niJMDu5w,0.6118
MPNet,cosine,Learn English with Jonas Brothers song dialogue,5,ufCndfbsfpw,0.6033
MPNet,cosine,Learn English with Lady Gaga song vocabulary,1,VAAOTyfO-Oo,0.6956
MPNet,cosine,Learn English with Lady Gaga song vocabulary,2,A_zhjxLLA08,0.6484
MPNet,cosine,Learn English with Lady Gaga song vocabulary,3,ys0SYYPLVOg,0.5928
MPNet,cosine,Learn English with Lady Gaga song vocabulary,4,3GCmsMI5iAY,0.5646
MPNet,cosine,Learn English with Lady Gaga song vocabulary,5,bUpTiOgMJu4,0.5604
MPNet,cosine,Learn English with Bob Marley song expressions,1,2VW4jNOVwtA,0.6055
MPNet,cosine,Learn English with Bob Marley song expressions,2,soZc03vH_qQ,0.59
MPNet,cosine,Learn English with Bob Marley song expressions,3,fwrD70WeSzs,0.5826
MPNet,cosine,Learn English with Bob Marley song expressions,4,A_zhjxLLA08,0.5796
MPNet,cosine,Learn English with Bob Marley song expressions,5,J135Qy4TVfQ,0.5606
MPNet,cosine,Understand fast English without subtitles,1,lhugwz26kUc,0.6974
MPNet,cosine,Understand fast English without subtitles,2,T-FXi4Buqps,0.6401
MPNet,cosine,Understand fast English without subtitles,3,s3p2EoAzhtE,0.6087
MPNet,cosine,Understand fast English without subtitles,4,ufCndfbsfpw,0.5818
MPNet,cosine,Understand fast English without subtitles,5,OyNA4FA47do,0.5743
MPNet,cosine,How to understand movies without subtitles,1,lhugwz26kUc,0.7292
MPNet,cosine,How to understand movies without subtitles,2,s3p2EoAzhtE,0.6848
MPNet,cosine,How to understand movies without subtitles,3,T-FXi4Buqps,0.6331
MPNet,cosine,How to understand movies without subtitles,4,OyNA4FA47do,0.5277
MPNet,cosine,How to understand movies without subtitles,5,Xz4q93l6uvQ,0.5088
