Model,Metric,Query,Rank,Video,Score
MultiQA,cosine,What is React JS,1,CgkZ7MvWUAA,0.6443807482719421
MultiQA,cosine,What is React JS,2,Y62mbztjmus,0.4763282537460327
MultiQA,cosine,What is React JS,3,9wiWzu_tRB0,0.4677661955356598
MultiQA,cosine,What is React JS,4,L-1sP3Ljhsg,0.40377891063690186
MultiQA,cosine,What is React JS,5,nbAaUpNDhRY,0.38145712018013
MultiQA,cosine,What is async await in JavaScript,1,9j1dZwFEJ-c,0.6115431785583496
MultiQA,cosine,What is async await in JavaScript,2,Coyy79wRz_s,0.5644664168357849
MultiQA,cosine,What is async await in JavaScript,3,NOzi4wBHn0o,0.49802154302597046
MultiQA,cosine,What is async await in JavaScript,4,CgkZ7MvWUAA,0.3128196895122528
MultiQA,cosine,What is async await in JavaScript,5,NO5kUNxGIu0,0.28925806283950806
MultiQA,dot,What are NumPy data types,1,fPopFeqw5sk,0.636025607585907
MultiQA,dot,What are NumPy data types,2,81i_uSX9Vic,0.3856987953186035
MultiQA,dot,What are NumPy data types,3,6WaBryk4fkE,0.30965879559516907
MultiQA,dot,What are NumPy data types,4,OUnnuKHbmbU,0.2653122842311859
MultiQA,dot,What are NumPy data types,5,aIQk1O08zpg,0.26289576292037964
MultiQA,dot,What are important NumPy functions,1,81i_uSX9Vic,0.5060368180274963
MultiQA,dot,What are important NumPy functions,2,fPopFeqw5sk,0.42691388726234436
MultiQA,dot,What are important NumPy functions,3,89cGQjB5R4M,0.3291487991809845
MultiQA,dot,What are important NumPy functions,4,vg7Hwd9TANY,0.32772526144981384
MultiQA,dot,What are important NumPy functions,5,YOhrIov7PZA,0.3077085018157959
MultiQA,dot,What are Python iterators,1,k0D3MQwLn7A,0.5747138857841492
MultiQA,dot,What are Python iterators,2,gOMW_n2-2Mw,0.4386121332645416
MultiQA,dot,What are Python iterators,3,ZBlxaXMN_hU,0.421252965927124
MultiQA,dot,What are Python iterators,4,KWgYha0clzw,0.3999256193637848
MultiQA,dot,What are Python iterators,5,wGlnsJFnGAI,0.3769610524177551
MultiQA,dot,What are Python generators,1,ZBlxaXMN_hU,0.5058512091636658
MultiQA,dot,What are Python generators,2,8KCuHHeC_M0,0.36638832092285156
MultiQA,dot,What are Python generators,3,YOhrIov7PZA,0.3590613603591919
MultiQA,dot,What are Python generators,4,wGlnsJFnGAI,0.34624722599983215
MultiQA,dot,What are Python generators,5,XKHEtdqhLK8,0.33776700496673584
MultiQA,dot,What is Matplotlib in Python,1,c9vhHUGdav0,0.6043816208839417
MultiQA,dot,What is Matplotlib in Python,2,hunq_UOdmoo,0.3534450829029083
MultiQA,dot,What is Matplotlib in Python,3,l7IMBy4_nhA,0.2955315113067627
MultiQA,dot,What is Matplotlib in Python,4,XKHEtdqhLK8,0.2924829423427582
MultiQA,dot,What is Matplotlib in Python,5,Qj3GlL5ckQA,0.2918003797531128
MultiQA,dot,How to customize Matplotlib plots,1,c9vhHUGdav0,0.5795722007751465
MultiQA,dot,How to customize Matplotlib plots,2,hunq_UOdmoo,0.5556255578994751
MultiQA,dot,How to customize Matplotlib plots,3,OUnnuKHbmbU,0.22622808814048767
MultiQA,dot,How to customize Matplotlib plots,4,fPopFeqw5sk,0.1746903657913208
MultiQA,dot,How to customize Matplotlib plots,5,l7IMBy4_nhA,0.17359773814678192
MultiQA,dot,What is a Pandas DataFrame,1,OUnnuKHbmbU,0.6054759621620178
MultiQA,dot,What is a Pandas DataFrame,2,gOMW_n2-2Mw,0.28122079372406006
MultiQA,dot,What is a Pandas DataFrame,3,fPopFeqw5sk,0.28005677461624146
MultiQA,dot,What is a Pandas DataFrame,4,c9vhHUGdav0,0.24088020622730255
MultiQA,dot,What is a Pandas DataFrame,5,w6hL_dszMxk,0.20893198251724243
MultiQA,dot,What is NumPy slicing,1,6WaBryk4fkE,0.5702073574066162
MultiQA,dot,What is NumPy slicing,2,wGlnsJFnGAI,0.4482343792915344
MultiQA,dot,What is NumPy slicing,3,81i_uSX9Vic,0.43050622940063477
MultiQA,dot,What is NumPy slicing,4,fPopFeqw5sk,0.37391382455825806
MultiQA,dot,What is NumPy slicing,5,sPPGd4Lfh3s,0.2773430347442627
MultiQA,dot,How to convert decimal to hexadecimal,1,mjiHc965UME,0.790257453918457
MultiQA,dot,How to convert decimal to hexadecimal,2,aMME_rYkoOU,0.7501658797264099
MultiQA,dot,How to convert decimal to hexadecimal,3,J6qXny_UAK4,0.433896005153656
MultiQA,dot,How to convert decimal to hexadecimal,4,tg5Wv9Ba1lI,0.42517244815826416
MultiQA,dot,How to convert decimal to hexadecimal,5,fy5QsDJmctQ,0.3561354875564575
MultiQA,dot,What is the binary number system,1,J6qXny_UAK4,0.605646550655365
MultiQA,dot,What is the binary number system,2,tg5Wv9Ba1lI,0.5998299717903137
MultiQA,dot,What is the binary number system,3,9E3I1URu6fc,0.3545868992805481
MultiQA,dot,What is the binary number system,4,fPopFeqw5sk,0.346424400806427
MultiQA,dot,What is the binary number system,5,Gt2yBZAhsGM,0.33323436975479126
MultiQA,dot,What are arrays in C programming,1,6Hk2aE_SRzY,0.7764354944229126
MultiQA,dot,What are arrays in C programming,2,y4siEcxgOpM,0.6087034344673157
MultiQA,dot,What are arrays in C programming,3,ah5bAnGpmKY,0.5929403901100159
MultiQA,dot,What are arrays in C programming,4,Lk-b45vrT8U,0.5877693891525269
MultiQA,dot,What are arrays in C programming,5,Vh4krbTnTAA,0.575075626373291
MultiQA,dot,What is dynamic memory allocation in C,1,fc19HhHKtrA,0.6607524752616882
MultiQA,dot,What is dynamic memory allocation in C,2,rUXjvybSPWc,0.5811663866043091
MultiQA,dot,What is dynamic memory allocation in C,3,y4siEcxgOpM,0.40066930651664734
MultiQA,dot,What is dynamic memory allocation in C,4,aIQk1O08zpg,0.39954376220703125
MultiQA,dot,What is dynamic memory allocation in C,5,Lk-b45vrT8U,0.3843625783920288
MultiQA,dot,How to read files in C,1,Hzg3kCHJcxI,0.6856873035430908
MultiQA,dot,How to read files in C,2,eIlcl-mt3tg,0.6666851043701172
MultiQA,dot,How to read files in C,3,87SH2Cn0s9A,0.48295116424560547
MultiQA,dot,How to read files in C,4,6Hk2aE_SRzY,0.3978919982910156
MultiQA,dot,How to read files in C,5,q8WDvrjPt0M,0.39433690905570984
MultiQA,dot,What are for loops in C,1,zdAggA1q0eo,0.7158525586128235
MultiQA,dot,What are for loops in C,2,Rn16ugyorX0,0.6069859862327576
MultiQA,dot,What are for loops in C,3,KWgYha0clzw,0.584243893623352
MultiQA,dot,What are for loops in C,4,b4DPj0XAfSg,0.5828659534454346
MultiQA,dot,What are for loops in C,5,WFzLcZk137s,0.5788317918777466
MultiQA,dot,What are function prototypes in C,1,NEj2H7SoTzQ,0.8058236837387085
MultiQA,dot,What are function prototypes in C,2,Z5smVeUVNFU,0.43502259254455566
MultiQA,dot,What are function prototypes in C,3,89cGQjB5R4M,0.39105042815208435
MultiQA,dot,What are function prototypes in C,4,HFaxylC7bUc,0.3777715563774109
MultiQA,dot,What are function prototypes in C,5,rUXjvybSPWc,0.3718056380748749
MultiQA,dot,What is a switch statement in C,1,NtlSzRWhaOc,0.5508562326431274
MultiQA,dot,What is a switch statement in C,2,N1twTeNMdOE,0.490111380815506
MultiQA,dot,What is a switch statement in C,3,Bx9b12FCF5o,0.45475637912750244
MultiQA,dot,What is a switch statement in C,4,pSPQnXleaS8,0.43423113226890564
MultiQA,dot,What is a switch statement in C,5,z2fcWdoph4U,0.4165888726711273
MultiQA,dot,What is Java multithreading,1,taI7G6U29L8,0.6623769402503967
MultiQA,dot,What is Java multithreading,2,nhnAx79gxCM,0.4303296208381653
MultiQA,dot,What is Java multithreading,3,QEF62Fm81h4,0.42196255922317505
MultiQA,dot,What is Java multithreading,4,YOhrIov7PZA,0.3985978662967682
MultiQA,dot,What is Java multithreading,5,v5p_SUfi710,0.3661940395832062
MultiQA,dot,What are Java anonymous classes,1,P_iOnmdww8E,0.7536159753799438
MultiQA,dot,What are Java anonymous classes,2,DYbi93vuSaU,0.4442797303199768
MultiQA,dot,What are Java anonymous classes,3,KcEvHq8Pqs0,0.3940434455871582
MultiQA,dot,What are Java anonymous classes,4,Kmgo00avvEw,0.3857150673866272
MultiQA,dot,What are Java anonymous classes,5,ZD7CB6wKg8A,0.3705197870731354
MultiQA,dot,How to write files in Java,1,Pg0aoSbrqOE,0.7061759829521179
MultiQA,dot,How to write files in Java,2,Hzg3kCHJcxI,0.40205076336860657
MultiQA,dot,How to write files in Java,3,A6sA9KItwpY,0.39860981702804565
MultiQA,dot,How to write files in Java,4,eIlcl-mt3tg,0.3795732259750366
MultiQA,dot,How to write files in Java,5,q8WDvrjPt0M,0.3570861518383026
MultiQA,dot,What is Java ArrayList,1,wsTSREgCE5E,0.5996417999267578
MultiQA,dot,What is Java ArrayList,2,9dr2mHYYoug,0.5681428909301758
MultiQA,dot,What is Java ArrayList,3,30MKAcoffIo,0.5456528663635254
MultiQA,dot,What is Java ArrayList,4,Qf3Nczxm2AY,0.5231488943099976
MultiQA,dot,What is Java ArrayList,5,nhIB2S6NiFA,0.48182782530784607
MultiQA,dot,What are Java getters and setters,1,OjrR_C_UPjc,0.7114986777305603
MultiQA,dot,What are Java getters and setters,2,8FmE_-QXg3Y,0.5609282851219177
MultiQA,dot,What are Java getters and setters,3,KQVCAnh6Afk,0.5162511467933655
MultiQA,dot,What are Java getters and setters,4,GvbdMwfjB98,0.4210430383682251
MultiQA,dot,What are Java getters and setters,5,v5p_SUfi710,0.4096963703632355
MultiQA,dot,What is method overriding in Java,1,hx_DRanBRRM,0.7120801210403442
MultiQA,dot,What is method overriding in Java,2,nhnAx79gxCM,0.7111605405807495
MultiQA,dot,What is method overriding in Java,3,v5p_SUfi710,0.5824419856071472
MultiQA,dot,What is method overriding in Java,4,GvbdMwfjB98,0.5121989846229553
MultiQA,dot,What is method overriding in Java,5,P_iOnmdww8E,0.46238499879837036
MultiQA,dot,What are constructors in Java,1,ZD7CB6wKg8A,0.6701275706291199
MultiQA,dot,What are constructors in Java,2,WPmAu26LZKo,0.5624575018882751
MultiQA,dot,What are constructors in Java,3,nhIB2S6NiFA,0.5345620512962341
MultiQA,dot,What are constructors in Java,4,oKZnHNM9Ew4,0.5114730596542358
MultiQA,dot,What are constructors in Java,5,DYbi93vuSaU,0.4735350012779236
MultiQA,dot,What is object oriented programming in Java,1,DYbi93vuSaU,0.7087389230728149
MultiQA,dot,What is object oriented programming in Java,2,1XE-_s4ZBT8,0.5586560964584351
MultiQA,dot,What is object oriented programming in Java,3,q2SGW2VgwAM,0.47887641191482544
MultiQA,dot,What is object oriented programming in Java,4,GvbdMwfjB98,0.47011780738830566
MultiQA,dot,What is object oriented programming in Java,5,nhIB2S6NiFA,0.469075471162796
MultiQA,dot,What are 2D arrays in Java,1,Qf3Nczxm2AY,0.7833197116851807
MultiQA,dot,What are 2D arrays in Java,2,Vh4krbTnTAA,0.6294893622398376
MultiQA,dot,What are 2D arrays in Java,3,9dr2mHYYoug,0.5756104588508606
MultiQA,dot,What are 2D arrays in Java,4,6Hk2aE_SRzY,0.5137037634849548
MultiQA,dot,What are 2D arrays in Java,5,nhIB2S6NiFA,0.48939478397369385
MultiQA,dot,What is Python programming,1,XKHEtdqhLK8,0.5112720727920532
MultiQA,dot,What is Python programming,2,8KCuHHeC_M0,0.49454569816589355
MultiQA,dot,What is Python programming,3,1XE-_s4ZBT8,0.4598049521446228
MultiQA,dot,What is Python programming,4,8A0E1dSyjFM,0.44831904768943787
MultiQA,dot,What is Python programming,5,YOhrIov7PZA,0.4443294405937195
MultiQA,dot,What are Python projects for beginners,1,8KCuHHeC_M0,0.6167197823524475
MultiQA,dot,What are Python projects for beginners,2,XKHEtdqhLK8,0.6035476326942444
MultiQA,dot,What are Python projects for beginners,3,q2SGW2VgwAM,0.3933158218860626
MultiQA,dot,What are Python projects for beginners,4,Uvqmv3PGiXM,0.37182846665382385
MultiQA,dot,What are Python projects for beginners,5,1XE-_s4ZBT8,0.3534863293170929
MultiQA,dot,How to build a weather app in Python,1,Q4377DH5Jso,0.5356727838516235
MultiQA,dot,How to build a weather app in Python,2,VaDUGPMjzOM,0.46801263093948364
MultiQA,dot,How to build a weather app in Python,3,XKHEtdqhLK8,0.37172985076904297
MultiQA,dot,How to build a weather app in Python,4,8KCuHHeC_M0,0.35039952397346497
MultiQA,dot,How to build a weather app in Python,5,LI8KQ3pjQug,0.30523043870925903
MultiQA,dot,What is React JS,1,CgkZ7MvWUAA,0.6443807482719421
MultiQA,dot,What is React JS,2,Y62mbztjmus,0.4763282537460327
MultiQA,dot,What is React JS,3,9wiWzu_tRB0,0.4677661955356598
MultiQA,dot,What is React JS,4,L-1sP3Ljhsg,0.40377891063690186
MultiQA,dot,What is React JS,5,nbAaUpNDhRY,0.38145712018013
MultiQA,dot,What is async await in JavaScript,1,9j1dZwFEJ-c,0.6115431785583496
MultiQA,dot,What is async await in JavaScript,2,Coyy79wRz_s,0.5644664168357849
MultiQA,dot,What is async await in JavaScript,3,NOzi4wBHn0o,0.49802154302597046
MultiQA,dot,What is async await in JavaScript,4,CgkZ7MvWUAA,0.3128196895122528
MultiQA,dot,What is async await in JavaScript,5,NO5kUNxGIu0,0.28925806283950806
MultiQA,euclidean,What are NumPy data types,1,fPopFeqw5sk,0.8531991547728224
MultiQA,euclidean,What are NumPy data types,2,81i_uSX9Vic,1.1084234623137754
MultiQA,euclidean,What are NumPy data types,3,6WaBryk4fkE,1.175024561965746
MultiQA,euclidean,What are NumPy data types,4,OUnnuKHbmbU,1.2121780286700146
MultiQA,euclidean,What are NumPy data types,5,aIQk1O08zpg,1.214169817741619
MultiQA,euclidean,What are important NumPy functions,1,81i_uSX9Vic,0.9939447027882574
MultiQA,euclidean,What are important NumPy functions,2,fPopFeqw5sk,1.0705944893963872
MultiQA,euclidean,What are important NumPy functions,3,89cGQjB5R4M,1.15831888961149
MultiQA,euclidean,What are important NumPy functions,4,vg7Hwd9TANY,1.1595471486798143
MultiQA,euclidean,What are important NumPy functions,5,YOhrIov7PZA,1.1766830682641354
MultiQA,euclidean,What are Python iterators,1,k0D3MQwLn7A,0.9222647341855382
MultiQA,euclidean,What are Python iterators,2,gOMW_n2-2Mw,1.0596111626491322
MultiQA,euclidean,What are Python iterators,3,ZBlxaXMN_hU,1.0758688691595357
MultiQA,euclidean,What are Python iterators,4,KWgYha0clzw,1.0955131403914755
MultiQA,euclidean,What are Python iterators,5,wGlnsJFnGAI,1.1162786391811594
MultiQA,euclidean,What are Python generators,1,ZBlxaXMN_hU,0.9941315949480144
MultiQA,euclidean,What are Python generators,2,8KCuHHeC_M0,1.1257100371508224
MultiQA,euclidean,What are Python generators,3,YOhrIov7PZA,1.1322001639112056
MultiQA,euclidean,What are Python generators,4,wGlnsJFnGAI,1.143462065030054
MultiQA,euclidean,What are Python generators,5,XKHEtdqhLK8,1.1508545535045087
MultiQA,euclidean,What is Matplotlib in Python,1,c9vhHUGdav0,0.8895148687532031
MultiQA,euclidean,What is Matplotlib in Python,2,hunq_UOdmoo,1.137149822601747
MultiQA,euclidean,What is Matplotlib in Python,3,l7IMBy4_nhA,1.1869865350691817
MultiQA,euclidean,What is Matplotlib in Python,4,XKHEtdqhLK8,1.189552076644634
MultiQA,euclidean,What is Matplotlib in Python,5,Qj3GlL5ckQA,1.1901256364747197
MultiQA,euclidean,How to customize Matplotlib plots,1,c9vhHUGdav0,0.9169815461959989
MultiQA,euclidean,How to customize Matplotlib plots,2,hunq_UOdmoo,0.9427347407919203
MultiQA,euclidean,How to customize Matplotlib plots,3,OUnnuKHbmbU,1.2440031588573262
MultiQA,euclidean,How to customize Matplotlib plots,4,fPopFeqw5sk,1.2847642220859092
MultiQA,euclidean,How to customize Matplotlib plots,5,l7IMBy4_nhA,1.285614400658896
MultiQA,euclidean,What is a Pandas DataFrame,1,OUnnuKHbmbU,0.8882837547576102
MultiQA,euclidean,What is a Pandas DataFrame,2,gOMW_n2-2Mw,1.1989821229661282
MultiQA,euclidean,What is a Pandas DataFrame,3,fPopFeqw5sk,1.1999525849167259
MultiQA,euclidean,What is a Pandas DataFrame,4,c9vhHUGdav0,1.2321685976048233
MultiQA,euclidean,What is a Pandas DataFrame,5,w6hL_dszMxk,1.2578298792348812
MultiQA,euclidean,What is NumPy slicing,1,6WaBryk4fkE,0.9271381384401772
MultiQA,euclidean,What is NumPy slicing,2,wGlnsJFnGAI,1.05049079801424
MultiQA,euclidean,What is NumPy slicing,3,81i_uSX9Vic,1.0672336581685933
MultiQA,euclidean,What is NumPy slicing,4,fPopFeqw5sk,1.1190052453992425
MultiQA,euclidean,What is NumPy slicing,5,sPPGd4Lfh3s,1.202212073947468
MultiQA,euclidean,How to convert decimal to hexadecimal,1,mjiHc965UME,0.6476761961515836
MultiQA,euclidean,How to convert decimal to hexadecimal,2,aMME_rYkoOU,0.7068723091206446
MultiQA,euclidean,How to convert decimal to hexadecimal,3,J6qXny_UAK4,1.0640526412867268
MultiQA,euclidean,How to convert decimal to hexadecimal,4,tg5Wv9Ba1lI,1.0722194149143176
MultiQA,euclidean,How to convert decimal to hexadecimal,5,fy5QsDJmctQ,1.1347814437912025
MultiQA,euclidean,What is the binary number system,1,J6qXny_UAK4,0.8880917382998744
MultiQA,euclidean,What is the binary number system,2,tg5Wv9Ba1lI,0.8946173826408771
MultiQA,euclidean,What is the binary number system,3,9E3I1URu6fc,1.1361456262954095
MultiQA,euclidean,What is the binary number system,4,fPopFeqw5sk,1.1433071710316813
MultiQA,euclidean,What is the binary number system,5,Gt2yBZAhsGM,1.1547862204339439
MultiQA,euclidean,What are arrays in C programming,1,6Hk2aE_SRzY,0.6686767362362679
MultiQA,euclidean,What are arrays in C programming,2,y4siEcxgOpM,0.8846429814407311
MultiQA,euclidean,What are arrays in C programming,3,ah5bAnGpmKY,0.9022853934879795
MultiQA,euclidean,What are arrays in C programming,4,Lk-b45vrT8U,0.9079985711801769
MultiQA,euclidean,What are arrays in C programming,5,Vh4krbTnTAA,0.9218722771681807
MultiQA,euclidean,What is dynamic memory allocation in C,1,fc19HhHKtrA,0.8237075539044887
MultiQA,euclidean,What is dynamic memory allocation in C,2,rUXjvybSPWc,0.9152416309103504
MultiQA,euclidean,What is dynamic memory allocation in C,3,y4siEcxgOpM,1.0948339994256011
MultiQA,euclidean,What is dynamic memory allocation in C,4,aIQk1O08zpg,1.0958613170085383
MultiQA,euclidean,What is dynamic memory allocation in C,5,Lk-b45vrT8U,1.1096280243356633
MultiQA,euclidean,How to read files in C,1,Hzg3kCHJcxI,0.7928590805417866
MultiQA,euclidean,How to read files in C,2,eIlcl-mt3tg,0.8164744550633429
MultiQA,euclidean,How to read files in C,3,87SH2Cn0s9A,1.0169057816984794
MultiQA,euclidean,How to read files in C,4,6Hk2aE_SRzY,1.0973678388572157
MultiQA,euclidean,How to read files in C,5,q8WDvrjPt0M,1.1006023886331233
MultiQA,euclidean,What are for loops in C,1,zdAggA1q0eo,0.753852888016114
MultiQA,euclidean,What are for loops in C,2,Rn16ugyorX0,0.8865820855989492
MultiQA,euclidean,What are for loops in C,3,KWgYha0clzw,0.911873181090811
MultiQA,euclidean,What are for loops in C,4,b4DPj0XAfSg,0.9133826331998206
MultiQA,euclidean,What are for loops in C,5,WFzLcZk137s,0.9177889498519831
MultiQA,euclidean,What are function prototypes in C,1,NEj2H7SoTzQ,0.6231795742731668
MultiQA,euclidean,What are function prototypes in C,2,Z5smVeUVNFU,1.0629932784818863
MultiQA,euclidean,What are function prototypes in C,3,89cGQjB5R4M,1.1035846237056317
MultiQA,euclidean,What are function prototypes in C,4,HFaxylC7bUc,1.1155520773762146
MultiQA,euclidean,What are function prototypes in C,5,rUXjvybSPWc,1.1208875200075712
MultiQA,euclidean,What is a switch statement in C,1,NtlSzRWhaOc,0.9477804298414537
MultiQA,euclidean,What is a switch statement in C,2,N1twTeNMdOE,1.0098401511092774
MultiQA,euclidean,What is a switch statement in C,3,Bx9b12FCF5o,1.0442641610718826
MultiQA,euclidean,What is a switch statement in C,4,pSPQnXleaS8,1.063737741362742
MultiQA,euclidean,What is a switch statement in C,5,z2fcWdoph4U,1.0801953977750758
MultiQA,euclidean,What is Java multithreading,1,taI7G6U29L8,0.821734035014261
MultiQA,euclidean,What is Java multithreading,2,nhnAx79gxCM,1.067399110711001
MultiQA,euclidean,What is Java multithreading,3,QEF62Fm81h4,1.0752094175968128
MultiQA,euclidean,What is Java multithreading,4,YOhrIov7PZA,1.0967246279432707
MultiQA,euclidean,What is Java multithreading,5,v5p_SUfi710,1.1258828427010907
MultiQA,euclidean,What are Java anonymous classes,1,P_iOnmdww8E,0.7019744294436873
MultiQA,euclidean,What are Java anonymous classes,2,DYbi93vuSaU,1.054248878686325
MultiQA,euclidean,What are Java anonymous classes,3,KcEvHq8Pqs0,1.1008693898001576
MultiQA,euclidean,What are Java anonymous classes,4,Kmgo00avvEw,1.1084088927942493
MultiQA,euclidean,What are Java anonymous classes,5,ZD7CB6wKg8A,1.1220339738104514
MultiQA,euclidean,How to write files in Java,1,Pg0aoSbrqOE,0.7665816312053864
MultiQA,euclidean,How to write files in Java,2,Hzg3kCHJcxI,1.093571434706737
MultiQA,euclidean,How to write files in Java,3,A6sA9KItwpY,1.0967135946732414
MultiQA,euclidean,How to write files in Java,4,eIlcl-mt3tg,1.1139360767964892
MultiQA,euclidean,How to write files in Java,5,q8WDvrjPt0M,1.1339434006235398
MultiQA,euclidean,What is Java ArrayList,1,wsTSREgCE5E,0.8948276803497209
MultiQA,euclidean,What is Java ArrayList,2,9dr2mHYYoug,0.9293618239065179
MultiQA,euclidean,What is Java ArrayList,3,30MKAcoffIo,0.95325465947376
MultiQA,euclidean,What is Java ArrayList,4,Qf3Nczxm2AY,0.9765767131091379
MultiQA,euclidean,What is Java ArrayList,5,nhIB2S6NiFA,1.018010148670325
MultiQA,euclidean,What are Java getters and setters,1,OjrR_C_UPjc,0.7596066302051466
MultiQA,euclidean,What are Java getters and setters,2,8FmE_-QXg3Y,0.937092950755616
MultiQA,euclidean,What are Java getters and setters,3,KQVCAnh6Afk,0.9836144223021592
MultiQA,euclidean,What are Java getters and setters,4,GvbdMwfjB98,1.0760642663768
MultiQA,euclidean,What are Java getters and setters,5,v5p_SUfi710,1.086557475828698
MultiQA,euclidean,What is method overriding in Java,1,hx_DRanBRRM,0.758841098119714
MultiQA,euclidean,What is method overriding in Java,2,nhnAx79gxCM,0.7600522929572705
MultiQA,euclidean,What is method overriding in Java,3,v5p_SUfi710,0.9138469683576543
MultiQA,euclidean,What is method overriding in Java,4,GvbdMwfjB98,0.9877259526903774
MultiQA,euclidean,What is method overriding in Java,5,P_iOnmdww8E,1.0369330369846887
MultiQA,euclidean,What are constructors in Java,1,ZD7CB6wKg8A,0.8122468828066001
MultiQA,euclidean,What are constructors in Java,2,WPmAu26LZKo,0.9354599447365552
MultiQA,euclidean,What are constructors in Java,3,nhIB2S6NiFA,0.964818908568049
MultiQA,euclidean,What are constructors in Java,4,oKZnHNM9Ew4,0.9884602541094648
MultiQA,euclidean,What are constructors in Java,5,DYbi93vuSaU,1.0261236609619326
MultiQA,euclidean,What is object oriented programming in Java,1,DYbi93vuSaU,0.763231586666634
MultiQA,euclidean,What is object oriented programming in Java,2,1XE-_s4ZBT8,0.9395145322825078
MultiQA,euclidean,What is object oriented programming in Java,3,q2SGW2VgwAM,1.0209051663850777
MultiQA,euclidean,What is object oriented programming in Java,4,GvbdMwfjB98,1.0294484574478784
MultiQA,euclidean,What is object oriented programming in Java,5,nhIB2S6NiFA,1.030460432166176
MultiQA,euclidean,What are 2D arrays in Java,1,Qf3Nczxm2AY,0.6583017694801168
MultiQA,euclidean,What are 2D arrays in Java,2,Vh4krbTnTAA,0.8608261371606554
MultiQA,euclidean,What are 2D arrays in Java,3,9dr2mHYYoug,0.9212920339472941
MultiQA,euclidean,What are 2D arrays in Java,4,6Hk2aE_SRzY,0.9862011090003372
MultiQA,euclidean,What are 2D arrays in Java,5,nhIB2S6NiFA,1.010549686597425
MultiQA,euclidean,What is Python programming,1,XKHEtdqhLK8,0.9886636614974187
MultiQA,euclidean,What is Python programming,2,8KCuHHeC_M0,1.0054395396552331
MultiQA,euclidean,What is Python programming,3,1XE-_s4ZBT8,1.0394182647251695
MultiQA,euclidean,What is Python programming,4,8A0E1dSyjFM,1.0504103470110981
MultiQA,euclidean,What is Python programming,5,YOhrIov7PZA,1.054201692733173
MultiQA,euclidean,What are Python projects for beginners,1,8KCuHHeC_M0,0.8755342616485828
MultiQA,euclidean,What are Python projects for beginners,2,XKHEtdqhLK8,0.8904520784722045
MultiQA,euclidean,What are Python projects for beginners,3,q2SGW2VgwAM,1.1015300775250085
MultiQA,euclidean,What are Python projects for beginners,4,Uvqmv3PGiXM,1.1208671600046325
MultiQA,euclidean,What are Python projects for beginners,5,1XE-_s4ZBT8,1.1371135462005937
MultiQA,euclidean,How to build a weather app in Python,1,Q4377DH5Jso,0.9636673240921544
MultiQA,euclidean,How to build a weather app in Python,2,VaDUGPMjzOM,1.0314915537547305
MultiQA,euclidean,How to build a weather app in Python,3,XKHEtdqhLK8,1.1209552815741535
MultiQA,euclidean,How to build a weather app in Python,4,8KCuHHeC_M0,1.1398248051688775
MultiQA,euclidean,How to build a weather app in Python,5,LI8KQ3pjQug,1.178787222061752
MultiQA,euclidean,What is React JS,1,CgkZ7MvWUAA,0.8433494998411106
MultiQA,euclidean,What is React JS,2,Y62mbztjmus,1.023397850269457
MultiQA,euclidean,What is React JS,3,9wiWzu_tRB0,1.0317305619357666
MultiQA,euclidean,What is React JS,4,L-1sP3Ljhsg,1.0919900264410884
MultiQA,euclidean,What is React JS,5,nbAaUpNDhRY,1.1122437075885054
MultiQA,euclidean,What is async await in JavaScript,1,9j1dZwFEJ-c,0.8814267264510111
MultiQA,euclidean,What is async await in JavaScript,2,Coyy79wRz_s,0.9333097922264829
MultiQA,euclidean,What is async await in JavaScript,3,NOzi4wBHn0o,1.0019764801873394
MultiQA,euclidean,What is async await in JavaScript,4,CgkZ7MvWUAA,1.1723313561650581
MultiQA,euclidean,What is async await in JavaScript,5,NO5kUNxGIu0,1.1922600843737805
MultiQA,cityblock,What are NumPy data types,1,fPopFeqw5sk,13.235753051099891
MultiQA,cityblock,What are NumPy data types,2,81i_uSX9Vic,17.600802654436848
MultiQA,cityblock,What are NumPy data types,3,6WaBryk4fkE,18.515158931761107
MultiQA,cityblock,What are NumPy data types,4,aIQk1O08zpg,18.92258271052924
MultiQA,cityblock,What are NumPy data types,5,gOMW_n2-2Mw,19.02144532211969
MultiQA,cityblock,What are important NumPy functions,1,81i_uSX9Vic,15.56919560744791
MultiQA,cityblock,What are important NumPy functions,2,fPopFeqw5sk,16.276061589505844
MultiQA,cityblock,What are important NumPy functions,3,89cGQjB5R4M,17.8884817514554
MultiQA,cityblock,What are important NumPy functions,4,IljPHDyBRog,18.09495822817189
MultiQA,cityblock,What are important NumPy functions,5,8A0E1dSyjFM,18.45362568521159
MultiQA,cityblock,What are Python iterators,1,k0D3MQwLn7A,14.86611275128962
MultiQA,cityblock,What are Python iterators,2,gOMW_n2-2Mw,16.513444654279738
MultiQA,cityblock,What are Python iterators,3,ZBlxaXMN_hU,16.563347370029078
MultiQA,cityblock,What are Python iterators,4,KWgYha0clzw,16.9635957932187
MultiQA,cityblock,What are Python iterators,5,YOhrIov7PZA,17.684052744400105
MultiQA,cityblock,What are Python generators,1,ZBlxaXMN_hU,15.547520344385703
MultiQA,cityblock,What are Python generators,2,YOhrIov7PZA,17.105541684148193
MultiQA,cityblock,What are Python generators,3,8KCuHHeC_M0,17.447837980937038
MultiQA,cityblock,What are Python generators,4,wGlnsJFnGAI,17.688007184995513
